289222,3069456,3150828,3073291,3155211,1722,2628,-2064,1829,-1181,-105,-2743,11408,43,29,850
290224,3069828,3151076,3073618,3155538,1402,2462,-1592,2067,-1200,1389,-2835,12474,56,22,847
291225,3070284,3151280,3073945,3155865,820,2791,-1178,2424,-1327,3002,-2168,11841,56,22,847
292226,3070760,3151500,3074272,3156192,630,2738,-781,2780,-1387,2443,-2127,10647,52,35,852
293227,3071260,3151732,3074599,3156519,404,2705,-378,3006,-1290,961,-2695,9692,52,35,852
294228,3071752,3151992,3074926,3156846,381,2560,121,3116,-1172,863,-2546,8682,65,28,854
295229,3072336,3152252,3075253,3157173,-307,2590,619,3106,-1125,332,-2137,7529,65,28,854
296230,3072820,3152532,3075580,3157500,249,2486,985,3031,-1111,-431,-1756,7186,60,38,857
297231,3073368,3152876,3075907,3157827,-247,2078,1243,3199,-1038,707,-1234,7893,60,38,857
298232,3073780,3153228,3076234,3158154,566,2017,1460,3617,-919,2807,-658,6897,65,44,859
299233,3074220,3153572,3076561,3158481,341,2060,1677,4048,-885,3373,-145,6710,65,44,859
300234,3074640,3153908,3076888,3158808,425,2106,1826,4387,-914,2744,114,6037,68,46,861
301235,3075036,3154264,3077215,3159135,545,1968,1882,4600,-880,1330,-157,5211,68,46,861
302236,3075472,3154660,3077542,3159462,247,1688,1879,4680,-746,625,-83,3503,56,58,863
303237,3076000,3155072,3077869,3159789,-416,1550,1835,4742,-696,1094,944,3320,56,58,863
304238,3076496,3155444,3078196,3160116,-290,1781,1724,4804,-735,574,1503,2974,55,42,867
305239,3076880,3155824,3078523,3160443,385,1707,1568,4929,-703,828,1046,2451,55,42,867
306240,3077344,3156224,3078850,3160770,-176,1551,1392,5092,-693,2435,1458,2323,45,46,866
307241,3077724,3156640,3079177,3161097,326,1412,1256,5315,-767,3120,1893,1918,45,46,866
308241,3078116,3157044,3079504,3161424,222,1453,1161,5549,-830,2345,1151,2877,55,44,868
309243,3078484,3157424,3079831,3161751,354,1580,1116,5728,-799,2363,501,2115,55,44,868
310250,3078892,3157800,3080192,3162112,84,1598,1150,5859,-823,2679,501,2968,49,36,869
311245,3079292,3158148,3080519,3162439,102,1764,1195,5887,-883,1546,-30,1915,49,36,869
312246,3079736,3158524,3080846,3162766,-225,1568,1284,5839,-935,443,-86,2573,52,39,868
313247,3080228,3158884,3081173,3163093,-597,1653,1444,5704,-998,663,-234,1122,52,39,868
314248,3080648,3159320,3081500,3163420,-188,1130,1652,5721,-1105,1196,-1234,2530,54,46,867
315249,3080988,3159720,3081827,3163747,306,1323,1962,5940,-1160,1091,-1954,1466,54,46,867
316250,3081244,3160124,3082154,3164074,862,1264,2338,5984,-1120,1641,-591,-750,44,50,870
317250,3081452,3160560,3082481,3164401,1215,1016,2603,5822,-1122,666,-2011,1131,44,50,870
318251,3081744,3161040,3082808,3164728,705,675,2586,5405,-1042,-3036,-1050,-1207,55,53,868
319252,3082096,3161468,3083135,3165055,319,956,2313,4594,-1001,-6469,1054,-1136,55,53,868
320253,3082452,3161920,3083462,3165382,281,751,2023,3459,-984,-8312,3142,811,53,53,871
321254,3082760,3162376,3083789,3165709,590,669,1792,2342,-1137,-8244,2962,1407,53,53,871
322255,3083032,3162840,3084116,3166036,839,559,1671,1313,-1428,-6795,-242,1855,47,60,872
323257,3083276,3163284,3084443,3166363,1050,633,1639,148,-1558,-7723,-336,2276,47,60,872
324258,3083500,3163760,3084770,3166690,1221,367,1626,-900,-1499,-7823,464,2405,37,52,871
325259,3083732,3164180,3085097,3167017,1212,676,1609,-1767,-1452,-6285,-414,1889,37,52,871
326260,3083884,3164628,3085424,3167344,1789,448,1602,-2605,-1462,-5984,-929,1652,34,50,870
327261,3084100,3165024,3085751,3167671,1438,743,1554,-3358,-1463,-6760,-201,1914,34,50,870
328261,3084308,3165488,3086078,3167998,1540,258,1454,-4112,-1426,-6658,331,1213,33,53,865
329262,3084500,3165944,3086405,3168325,1700,251,1274,-4924,-1424,-6289,368,-20,33,53,865
330264,3084728,3166372,3086732,3168652,1518,381,1016,-5819,-1490,-7108,1128,-836,20,56,867
331265,3084964,3166796,3087059,3168979,1508,364,755,-6662,-1537,-6961,1155,83,20,56,867
332266,3085200,3167288,3087386,3169306,1549,-134,526,-7511,-1560,-6181,1445,-453,35,51,867
333266,3085440,3167692,3087713,3169633,1562,382,387,-8298,-1610,-5792,1219,171,35,51,867
334267,3085688,3168116,3088040,3169960,1547,215,321,-8900,-1598,-5117,-95,402,37,43,868
335269,3085956,3168592,3088367,3170287,1448,-176,321,-9374,-1480,-4239,-884,239,37,43,868
336269,3086256,3168988,3088694,3170614,1260,294,347,-9741,-1346,-3522,-1353,89,35,58,867
337271,3086544,3169380,3089021,3170941,1352,290,387,-10015,-1151,-2667,-1890,-45,35,58,867
338272,3086860,3169748,3089348,3171268,1182,423,471,-10098,-999,-1553,-1087,1055,33,51,870
339273,3087160,3170156,3089675,3171595,1294,138,619,-10091,-1085,711,512,1505,33,51,870
340273,3087484,3170556,3090002,3171922,1145,156,897,-9997,-1154,1812,-407,3376,46,45,870
341275,3087800,3170912,3090329,3172249,1200,418,1240,-9684,-1139,2373,-819,4571,46,45,870
342275,3088152,3171280,3090656,3172576,964,325,1606,-9215,-1105,4102,-1807,5981,50,42,871
343277,3088460,3171636,3090983,3172903,1247,387,1994,-8490,-1131,6013,-1525,7930,50,42,871
344277,3088788,3171920,3091310,3173230,1122,856,2192,-7551,-1239,6857,125,8437,37,29,869
345278,3089108,3172216,3091637,3173557,1175,795,2302,-6499,-1395,7496,896,8519,37,29,869
346280,3089440,3172560,3091964,3173884,1098,487,2375,-5613,-1540,6758,1201,7669,47,41,868
347281,3089760,3172888,3092291,3174211,1176,587,2400,-4981,-1635,5085,1433,6124,47,41,868
348282,3090036,3173248,3092618,3174538,1473,372,2334,-4545,-1725,3937,1444,4778,34,34,870
349283,3090348,3173632,3092945,3174865,1255,197,2193,-4244,-1755,1923,2230,4434,34,34,870
350283,3090624,3174024,3093272,3175192,1502,119,1931,-4088,-1669,-213,3382,2952,42,47,868
351284,3090924,3174348,3093599,3175519,1364,545,1569,-4255,-1597,-1390,3544,1576,42,47,868
352285,3091168,3174680,3093926,3175846,1751,493,1168,-4546,-1475,-3076,3489,1926,30,37,868
353286,3091460,3175052,3094253,3176173,1467,223,826,-4892,-1305,-3415,3501,1850,30,37,868
354287,3091736,3175440,3094580,3176500,1589,96,600,-5268,-1165,-3447,2947,1792,41,50,865
355288,3092040,3175756,3094907,3176827,1424,551,381,-5532,-1030,-3251,2339,2885,41,50,865
356290,3092320,3176116,3095234,3177154,1595,262,121,-5698,-949,-3611,2538,2993,44,43,868
357291,3092584,3176468,3095561,3177481,1723,301,-123,-5894,-813,-2690,1585,2548,44,43,868
358292,3092880,3176772,3095888,3177808,1536,611,-401,-6125,-619,-1341,2125,1818,42,42,867
359292,3093132,3177068,3096215,3178135,1844,674,-621,-6096,-493,-1087,1340,3909,42,42,867
360300,3093408,3177452,3096576,3178496,1732,114,-639,-6179,-353,-1927,523,2531,25,43,866
361294,3093680,3177828,3096903,3178823,1781,143,-544,-6376,-323,-1061,406,2410,25,43,866
362296,3093956,3178212,3097230,3179150,1778,68,-399,-6527,-335,-86,-944,3350,31,46,865
363296,3094208,3178568,3097557,3179477,1961,230,-221,-6192,-287,2404,-1890,5214,31,46,865
364298,3094464,3178920,3097884,3179804,1967,244,-2,-5529,-216,5143,-1498,6725,29,50,866
365298,3094788,3179244,3098211,3180131,1544,420,235,-4864,-193,6192,-582,6689,29,50,866
366300,3095100,3179568,3098538,3180458,1625,422,413,-4197,-161,6080,-481,6757,38,34,862
367300,3095424,3179884,3098865,3180785,1552,476,542,-3513,-172,5414,16,6612,38,34,862
368301,3095768,3180204,3099192,3181112,1419,455,636,-2896,-174,3653,-635,6005,40,39,866
369303,3096076,3180492,3099519,3181439,1653,672,697,-2495,-78,1757,-1352,5788,40,39,866
370304,3096416,3180776,3099846,3181766,1448,716,762,-2160,94,831,-1379,5511,35,41,867
371305,3096764,3181020,3100173,3182093,1389,1002,879,-1848,288,1590,-2239,5211,35,41,867
372306,3097160,3181284,3100500,3182420,1058,905,1027,-1566,466,2291,-2982,4982,51,39,866
373306,3097468,3181504,3100827,3182747,1617,1227,1155,-1297,619,2701,-2296,5142,51,39,866
374307,3097828,3181692,3101154,3183074,1277,1488,1291,-914,691,4169,-1540,5607,40,34,867
375308,3098160,3181904,3101481,3183401,1450,1388,1361,-600,739,4115,-1276,4791,40,34,867
376309,3098532,3182100,3101808,3183728,1180,1546,1409,-279,814,3058,-1689,5756,52,22,862
377310,3098892,3182320,3102135,3184055,1241,1443,1403,-54,932,1801,-1234,5328,52,22,862
378312,3099268,3182528,3102462,3184382,1119,1570,1421,75,1021,137,-666,5510,42,25,862
379312,3099660,3182732,3102789,3184709,991,1649,1475,129,1107,-233,-784,6149,42,25,862
380314,3100088,3182964,3103116,3185036,721,1516,1563,160,1182,513,-166,5807,50,21,863
381314,3100436,3183204,3103443,3185363,1212,1505,1635,262,1207,1212,-756,6297,50,21,863
382316,3100804,3183420,3103770,3185690,1069,1704,1625,366,1268,1409,-229,5568,53,22,864
383316,3101204,3183656,3104097,3186017,837,1619,1563,596,1289,2433,385,5973,53,22,864
384317,3101644,3183916,3104424,3186344,537,1498,1463,813,1329,1420,392,5349,49,29,862
385318,3102040,3184160,3104751,3186671,782,1635,1364,1020,1379,665,480,5188,49,29,862
386319,3102492,3184420,3105078,3186998,378,1564,1245,1037,1397,974,578,4752,60,38,866
387320,3102916,3184688,3105405,3187325,510,1540,1098,1054,1436,588,655,3932,60,38,866
388322,3103384,3184940,3105732,3187652,173,1673,957,1192,1491,1043,523,4891,60,32,864
389323,3103812,3185180,3106059,3187979,379,1787,803,1401,1573,967,354,4115,60,32,864
390324,3104236,3185444,3106386,3188306,361,1664,591,1567,1687,888,1069,3639,45,26,867
391325,3104740,3185752,3106713,3188633,-216,1398,356,1757,1731,1559,1600,4508,45,26,867
392326,3105196,3186016,3107040,3188960,27,1700,148,2051,1783,1254,1150,3819,54,41,866
393327,3105628,3186292,3107367,3189287,131,1648,-30,2362,1797,1792,575,3832,54,41,866
394328,3105996,3186560,3107694,3189614,513,1724,-153,2740,1806,2696,342,4290,46,43,867
395328,3106384,3186844,3108021,3189941,361,1642,-244,3135,1864,3013,289,3692,46,43,867
396329,3106748,3187140,3108348,3190268,495,1581,-343,3669,1862,3153,20,4055,46,34,866
397330,3107148,3187448,3108675,3190595,238,1514,-480,4165,1844,3566,425,3404,46,34,866
398332,3107580,3187756,3109002,3190922,-9,1523,-654,4636,1790,4048,950,2795,45,44,866
399332,3107972,3188052,3109329,3191249,213,1611,-795,5111,1810,3401,702,3166,45,44,866
400333,3108340,3188352,3109656,3191576,345,1599,-901,5653,1870,3125,345,3683,48,32,868
401334,3108700,3188612,3109983,3191903,380,1879,-966,6130,1892,2969,426,3442,48,32,868
402336,3109192,3188940,3110310,3192230,-517,1453,-1001,6418,1910,1974,358,3422,42,30,867
403337,3109616,3189264,3110637,3192557,-135,1480,-997,6601,1866,1110,-84,3694,42,30,867
404337,3109920,3189576,3110964,3192884,625,1561,-998,6497,1793,1061,-983,2527,51,47,866
405339,3110228,3189940,3111291,3193211,609,1220,-1008,6155,1766,-482,-561,2792,51,47,866
406339,3110556,3190268,3111618,3193538,483,1445,-1027,5702,1688,-2931,-35,4056,51,36,867
407340,3110868,3190648,3111945,3193865,590,1096,-1071,5134,1574,-4611,-361,3903,51,36,867
408341,3111252,3191000,3112272,3194192,115,1260,-1222,4558,1448,-5061,327,4679,48,52,868
409342,3111568,3191360,3112599,3194519,545,1196,-1278,3972,1414,-5795,101,2990,48,52,868
410353,3111884,3191688,3112960,3194880,564,1410,-1329,3449,1377,-3575,459,5062,45,50,869
411344,3112172,3192068,3113287,3195207,756,1062,-1333,2917,1226,-3497,178,5285,45,50,869
412345,3112464,3192396,3113614,3195534,747,1387,-1315,2315,1092,-5155,-160,5098,30,50,868
413346,3112768,3192716,3113941,3195861,682,1440,-1322,1577,941,-4325,-522,4828,30,50,868
414347,3113024,3193004,3114268,3196188,1013,1657,-1315,768,652,-2260,-749,4197,29,50,867
415348,3113284,3193368,3114595,3196515,1018,1165,-1262,-73,358,-2988,-1003,5110,29,50,867
416349,3113472,3193704,3114922,3196842,1529,1338,-1111,-726,149,-4556,-1637,5938,23,37,864
417350,3113688,3194020,3115249,3197169,1402,1467,-937,-1274,12,-4177,-1936,6131,23,37,864
418351,3113876,3194368,3115576,3197496,1639,1258,-726,-1704,-152,-3082,-1337,6630,31,44,862
419352,3114116,3194660,3115903,3197823,1352,1623,-473,-2047,-381,-2233,-1188,6573,31,44,862
420353,3114324,3194984,3116230,3198150,1604,1425,-54,-2163,-667,-961,-3012,8175,28,37,861
421355,3114520,3195284,3116557,3198477,1738,1587,356,-2239,-938,-137,-3795,7297,28,37,861
422356,3114708,3195572,3116884,3198804,1849,1679,704,-2349,-1171,524,-2746,6473,33,44,860
423357,3114884,3195864,3117211,3199131,1990,1669,1030,-2511,-1463,905,-2032,6393,33,44,860
424358,3115104,3196196,3117538,3199458,1762,1417,1389,-2846,-1779,-271,-1515,5257,34,35,856
425359,3115308,3196500,3117865,3199785,1916,1602,1741,-3149,-1909,-2264,-3015,5555,34,35,856
426360,3115524,3196784,3118192,3200112,1890,1746,2014,-3443,-1871,-3258,-3072,4972,21,44,857
427361,3115760,3197088,3118519,3200439,1805,1631,2161,-3788,-1873,-2823,-1217,4052,21,44,857
428362,3115960,3197428,3118846,3200766,2086,1400,2243,-4152,-2052,-1676,-156,3457,33,44,855
429363,3116152,3197776,3119173,3201093,2195,1341,2276,-4375,-2274,-619,-207,3585,33,44,855
430364,3116400,3198128,3119500,3201420,1880,1305,2264,-4474,-2402,-94,-292,2912,23,45,856
431365,3116640,3198472,3119827,3201747,1968,1348,2208,-4482,-2491,-208,257,2862,23,45,856
432366,3116904,3198836,3120154,3202074,1846,1207,2151,-4503,-2518,-106,467,2850,39,51,855
433367,3117168,3199180,3120481,3202401,1873,1325,2058,-4507,-2517,14,657,2552,39,51,855
434368,3117428,3199568,3120808,3202728,1928,1023,1916,-4491,-2534,364,988,2294,45,53,859
435369,3117768,3199964,3121135,3203055,1422,943,1803,-4436,-2608,1223,1108,2570,45,53,859
436370,3118056,3200344,3121462,3203382,1764,1020,1720,-4442,-2711,908,911,2432,37,52,859
437371,3118376,3200736,3121789,3203709,1567,916,1623,-4496,-2765,-631,953,2421,37,52,859
438372,3118696,3201124,3122116,3204036,1570,914,1508,-4600,-2793,-1102,1101,1653,44,55,862
439373,3118980,3201568,3122443,3204363,1815,513,1444,-4760,-2853,-788,976,2081,44,55,862
440373,3119304,3202004,3122770,3204690,1567,515,1409,-4929,-2942,-467,503,2396,40,51,864
441374,3119636,3202464,3123097,3205017,1514,306,1384,-5089,-3025,-116,-2,2220,40,51,864
442376,3119980,3202948,3123424,3205344,1432,87,1361,-5251,-3119,132,471,2755,38,52,865
443377,3120352,3203384,3123751,3205671,1237,340,1357,-5353,-3218,242,473,3387,38,52,865
444378,3120672,3203864,3124078,3205998,1565,-3,1355,-5518,-3397,22,533,2726,45,56,868
445378,3121056,3204312,3124405,3206325,1140,144,1346,-5720,-3552,-131,782,3296,45,56,868
446380,3121412,3204748,3124732,3206652,1302,171,1359,-5815,-3659,453,1011,3889,50,57,868
447380,3121784,3205140,3125059,3206979,1183,418,1376,-5834,-3738,873,832,3710,50,57,868
448382,3122140,3205576,3125386,3207306,1270,95,1361,-5809,-3825,1302,1077,4094,43,42,870
449383,3122548,3206000,3125713,3207633,909,127,1334,-5705,-3923,2337,1282,3710,43,42,870
450384,3122924,3206372,3126040,3207960,1088,432,1307,-5653,-4025,2142,1144,3015,53,57,870
451384,3123260,3206732,3126367,3208287,1334,493,1265,-5630,-4066,793,825,2941,53,57,870
452385,3123572,3207148,3126694,3208614,1490,104,1084,-5824,-4057,-644,1889,1448,41,42,871
453386,3123916,3207512,3127021,3208941,1283,412,901,-5977,-4034,-701,2030,2615,41,42,871
454388,3124220,3207892,3127348,3209268,1543,289,819,-6107,-4033,-843,1042,2185,42,40,867
455389,3124536,3208280,3127675,3209595,1474,213,701,-6431,-4046,-2078,1352,336,42,40,867
456390,3124840,3208772,3128002,3209922,1559,-509,538,-6710,-4077,-1729,1810,1259,33,55,867
457391,3125152,3209204,3128329,3210249,1516,-180,440,-7001,-4027,-1658,124,560,33,55,867
458392,3125492,3209596,3128656,3210576,1335,41,512,-7365,-4107,-1066,1184,-1132,36,43,866
459393,3125812,3209952,3128983,3210903,1463,253,602,-7460,-4316,-2002,2030,691,36,43,866
460401,3126168,3210188,3129344,3211264,1240,1058,639,-7306,-4373,-305,153,1136,35,44,869
461394,3126456,3210488,3129671,3211591,1682,670,796,-7276,-4335,826,-1242,1063,35,44,869
462396,3126728,3210868,3129998,3211918,1807,147,793,-7018,-4255,1537,-990,2557,40,38,869
463396,3127036,3211176,3130325,3212245,1590,605,536,-6494,-4092,3845,489,5773,40,38,869
464398,3127308,3211480,3130652,3212572,1839,640,166,-5766,-3875,5765,1573,4443,36,46,865
465399,3127620,3211740,3130979,3212899,1596,945,-257,-4880,-3666,5823,1082,4599,36,46,865
466400,3127896,3212004,3131306,3213226,1843,948,-732,-3866,-3524,6048,1679,4766,31,28,863
467401,3128184,3212260,3131633,3213553,1785,1029,-1228,-2992,-3486,6406,2959,3597,31,28,863
468401,3128476,3212496,3131960,3213880,1776,1194,-1762,-2427,-3596,6292,3566,1419,36,34,862
469403,3128796,3212748,3132287,3214207,1604,1127,-2274,-2090,-3665,4689,3396,1431,36,34,862
470404,3129096,3212968,3132614,3214534,1740,1374,-2734,-1347,-3579,3903,2463,4227,46,32,860
471405,3129416,3213176,3132941,3214861,1620,1501,-3216,-443,-3418,5181,1976,3974,46,32,860
472406,3129732,3213324,3133268,3215188,1649,1955,-3588,604,-3325,7299,1495,5852,33,30,861
473406,3130036,3213484,3133595,3215515,1735,1953,-3941,1736,-3315,9065,1175,7422,33,30,861
474408,3130324,3213600,3133922,3215842,1852,2321,-4114,2767,-3272,8479,185,8135,47,12,858
475409,3130636,3213668,3134249,3216169,1708,2735,-4193,3660,-3169,6980,-467,8044,47,12,858
476410,3130904,3213788,3134576,3216496,2009,2501,-4194,4358,-3082,5527,-606,8331,48,15,852
477411,3131184,3213944,3134903,3216823,1955,2351,-4188,4836,-3016,3756,-1244,6385,48,15,852
478412,3131524,3214156,3135230,3217150,1574,2051,-4156,5216,-2895,2939,-1644,7024,52,22,846
479413,3131860,3214392,3135557,3217477,1595,1941,-4117,5551,-2782,2644,-1429,6230,52,22,846
480414,3132224,3214600,3135884,3217804,1404,2169,-4036,5801,-2652,2083,-1396,6322,52,21,848
481415,3132604,3214852,3136211,3218131,1281,1926,-3927,5980,-2507,1544,-1504,6407,52,21,848
482416,3132972,3215056,3136538,3218458,1338,2281,-3773,6009,-2375,632,-1970,7187,48,31,854
483417,3133336,3215284,3136865,3218785,1346,2174,-3508,5789,-2198,-1190,-2896,7224,48,31,854
484417,3133680,3215524,3137192,3219112,1464,2138,-3165,5359,-2014,-2231,-2178,7642,45,29,857
485418,3134052,3215788,3137519,3219439,1269,2016,-2771,4846,-1921,-2932,-1858,8213,45,29,857
486419,3134396,3216056,3137846,3219766,1438,2017,-2358,4329,-1817,-3354,-2642,8191,40,36,855
487421,3134784,3216280,3138173,3220093,1136,2337,-1933,3819,-1730,-2578,-2608,8493,40,36,855
488422,3135140,3216552,3138500,3220420,1323,2061,-1538,3436,-1604,-2880,-2675,8462,56,31,857
489423,3135564,3216848,3138827,3220747,855,1925,-1167,3040,-1410,-2722,-2871,8808,56,31,857
490424,3136016,3217164,3139154,3221074,626,1805,-750,2580,-1238,-2506,-2609,8802,51,42,856
491425,3136428,3217448,3139481,3221401,838,2024,-319,2060,-1042,-3741,-2721,8690,51,42,856
492426,3136884,3217716,3139808,3221728,506,2150,103,1646,-827,-3594,-2541,9279,61,32,861
493427,3137352,3218028,3140135,3222055,369,1881,477,1356,-637,-1589,-2418,9025,61,32,861
494428,3137784,3218300,3140462,3222382,548,2155,816,1191,-430,-831,-2169,9200,53,32,860
495428,3138228,3218628,3140789,3222709,422,1805,1137,1131,-229,-161,-1404,8868,53,32,860
496429,3138692,3218920,3141116,3223036,237,2045,1416,1165,-22,510,-999,9101,52,46,864
497431,3139120,3219256,3141443,3223363,-4000,3000,1677,1321,172,356,-1128,8718,0,0,864
500000,0,0,0,0,-4000,4000,0,0,0,0,0,0,-200,200,800
599000,0,0,0,0,-4000,4000,0,0,0,0,0,0,-200,200,800
600000,0,0,0,0,-4000,3000,0,0,0,0,0,0,-200,0,800
699000,0,0,0,0,-4000,3000,0,0,0,0,0,0,-200,0,800
700000,0,0,0,0,-4000,3000,0,0,0,0,0,0,200,-200,800
799000,0,0,0,0,-4000,3000,0,0,0,0,0,0,200,-200,800
800000,0,0,0,0,-4000,3000,0,0,0,0,0,0,200,200,800
899000,0,0,0,0,-4000,3000,0,0,0,0,0,0,200,200,800
900000,0,0,0,0,-4000,3000,0,0,0,0,0,0,0,200,800
999000,0,0,0,0,-4000,3000,0,0,0,0,0,0,0,200,800
1000000,0,0,0,0,-4000,3000,0,0,0,0,0,0,0,-200,800
1099000,0,0,0,0,-4000,3000,0,0,0,0,0,0,0,-200,800
1100000,0,0,0,0,-4000,3000,0,0,0,0,0,0,-200,-200,800
1101000,0,0,0,0,-4000,3000,0,0,0,0,0,0,0,0,800
